Age,NexusMember,Item_Description,Item_Category,Quantity,Unit_Price,Discount,TotalValue,Loyalty_Points_Earned,Profit,Year,Month,Day,DayOfWeek,WeekOfYear,Gender_Female,Gender_Male,Outlet_Name_Cargills Food City - Battaramulla,Outlet_Name_Cargills Food City - Maharagama,Outlet_Name_Cargills Food City - Malabe,Outlet_Name_Cargills Food City - Nugegoda,Payment_Method_Card,Payment_Method_Cash,Payment_Method_Mobile Payment,Department_Baby Care,Department_Bakery,Department_Beverages,Department_Frozen Food,Department_Fruits,Department_Grocery,Department_Household
30,1,WATAWALA KAHATA TEA POUCH 400G,Tea,1,500.0,10,450.0,0,152.73,2024,12,11,2,50,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
42,0,IMORICH CHOC CHOC CHIP 1L,Desserts,4,775.0,0,3100.0,4,921.27,2025,7,13,6,28,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False
57,1,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,4,375.0,5,1425.0,12,484.29,2025,4,8,1,15,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False
40,0,IMORICH CHOC CHOC CHIP 1L,Desserts,4,775.0,15,2635.0,14,824.63,2024,8,10,5,32,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
21,0,MILO PACKET 600G,Malt Drink,4,645.0,0,2580.0,20,402.52,2024,10,16,2,42,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
56,1,Delmege Chicken Flavoured Soya Meat 90g,Soya Products,2,170.0,5,323.0,0,96.98,2024,8,6,1,32,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
30,1,Kist Tomato Ketchup 375g,Sauces & Condiments,2,412.0,15,700.4,4,141.46,2025,7,6,6,27,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
33,0,Anchor Full Cream Milk Powder 400g,Milk Powder,1,1200.0,10,1080.0,8,181.13,2024,10,27,6,43,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False
44,0,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Juices & Carbonates,2,320.0,10,576.0,9,86.93,2025,3,2,6,9,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
47,1,Green Chillies 100g,Vegetables,3,34.0,15,86.7,0,15.86,2024,12,26,3,52,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
24,1,RICHLIFE CHOCOLATE FLY MILK 180ML,RTD Beverages,2,140.0,0,280.0,0,86.34,2025,6,19,3,25,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
20,0,Prima Chocolate Swiss Roll 225g,Cakes,4,552.5,15,1878.5,8,572.2,2025,1,4,5,1,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
30,0,EH GINGER BEER 1.5L,Juices & Carbonates,3,220.0,0,660.0,4,214.01,2024,9,12,3,37,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
57,0,carrot 500g,Vegetables,2,305.0,10,549.0,19,116.44,2025,3,24,0,13,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
38,0,Edinborough Mayonnaise 350g,Sauces & Condiments,4,1230.0,10,4428.0,5,1252.65,2024,11,1,4,44,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
32,0,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,4,375.0,10,1350.0,18,242.87,2024,9,10,1,37,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
54,0,NESCAFE ICE COLD COFFEE 180ML,RTD Beverages,2,160.0,10,288.0,0,90.79,2025,7,6,6,27,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
53,0,MANGO - K/C,Inorganic,1,129.0,5,122.55,0,20.18,2025,2,17,0,8,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
49,1,EH GINGER BEER 1.5L,Juices & Carbonates,2,220.0,15,374.0,0,117.73,2025,6,7,5,23,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
30,0,Kist Tomato Ketchup 375g,Sauces & Condiments,4,412.0,0,1648.0,4,302.82,2025,4,6,6,14,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
54,0,Delmege Chicken Flavoured Soya Meat 90g,Soya Products,1,170.0,10,153.0,0,24.71,2024,10,12,5,41,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
47,0,RICE SAMBA BULK KG - LOCAL,Pulses,1,835.0,5,793.25,11,249.92,2025,3,3,0,10,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
37,1,NEW RATHNA ROSE RAW RICE 1KG,Pulses,1,750.0,5,712.5,1,161.06,2025,6,6,4,23,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
50,0,TOP CRUST BREAD,Production Bakery,4,69.0,5,262.2,0,45.31,2025,4,16,2,16,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False
59,1,CLOGARD TOOTH PASTE 200G,Oral Care,2,195.0,5,370.5,0,71.44,2024,8,6,1,32,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
24,0,carrot 500g,Vegetables,1,305.0,15,259.25,0,89.93,2024,10,8,1,41,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
34,0,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Pulses,3,1225.0,10,3307.5,11,808.97,2025,3,30,6,13,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
39,1,MYSOORE DHAL BULK KG,Pulses,4,265.0,15,901.0,9,178.48,2024,9,18,2,38,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
58,0,NESCAFE ICE COLD COFFEE 180ML,RTD Beverages,3,160.0,10,432.0,0,83.99,2024,8,7,2,32,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
29,0,NEW RATHNA ROSE RAW RICE 1KG,Pulses,2,750.0,5,1425.0,1,472.83,2024,12,13,4,50,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
48,1,BABY CHERAMY SOAP POKURUWA SADUN 5IN1,Baby Needs,1,530.0,10,477.0,0,150.8,2024,11,12,1,46,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
42,1,Prima Chocolate Swiss Roll 225g,Cakes,2,552.5,15,939.25,16,307.61,2025,7,23,2,30,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
56,1,Anchor Full Cream Milk Powder 400g,Milk Powder,2,1200.0,10,2160.0,9,683.28,2025,6,16,0,25,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
42,0,SUNQUICK B/CURRENT STD 330ML,Concentrated Fruit Drinks,3,490.0,0,1470.0,16,346.41,2024,10,9,2,41,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
39,0,MANGO - K/C,Inorganic,4,129.0,0,516.0,12,95.32,2025,4,30,2,18,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
52,1,RICE SAMBA BULK KG - LOCAL,Pulses,4,835.0,5,3173.0,1,803.81,2024,8,23,4,34,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
37,0,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Pulses,4,1225.0,15,4165.0,18,1215.57,2024,10,30,2,44,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
45,0,NEW RATHNA ROSE RAW RICE 1KG,Pulses,2,750.0,15,1275.0,16,357.21,2024,11,28,3,48,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
59,0,CLOGARD TOOTHPASTE 120G,Oral Care,1,248.0,5,235.6,0,58.39,2025,4,2,2,14,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
22,1,Goldi Chicken Meatballs 500g,Meatballs,3,880.0,10,2376.0,12,486.71,2024,8,1,3,31,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
39,0,HIGHLAND I/C VANILLA 1L,Desserts,1,320.0,10,288.0,0,51.61,2025,7,22,1,30,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
56,0,HIGHLAND I/C VANILLA 1L,Desserts,1,320.0,15,272.0,0,69.67,2025,4,9,2,15,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
21,1,MYSOORE DHAL BULK KG,Pulses,2,265.0,0,530.0,1,184.92,2024,12,19,3,51,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
29,1,Green Chillies 100g,Vegetables,4,34.0,15,115.6,0,27.67,2024,10,12,5,41,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
42,0,CLOGARD TOOTH PASTE 200G,Oral Care,1,195.0,15,165.75,0,47.17,2025,2,15,5,7,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
19,0,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,3,375.0,5,1068.75,3,242.81,2024,8,25,6,34,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
20,1,RICE SUPIRI KEERI SAMBA BULK KG,Pulses,2,291.0,0,582.0,4,113.89,2024,8,3,5,31,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
31,1,Big Onion 500g,Vegetables,2,115.0,0,230.0,0,38.82,2024,9,2,0,36,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
44,1,CIC BASMATHI RICE BULK,Pulses,2,698.0,10,1256.4,11,284.66,2025,6,13,4,24,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
41,1,MILO PACKET 600G,Malt Drink,3,645.0,10,1741.5,5,502.83,2025,4,3,3,14,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
23,1,HIGHLAND I/C VANILLA 1L,Desserts,3,320.0,5,912.0,10,231.25,2024,12,25,2,52,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
50,1,Goldi Chicken Meatballs 500g,Meatballs,4,880.0,0,3520.0,12,1026.99,2024,8,23,4,34,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
60,1,Big Onion 500g,Vegetables,2,115.0,5,218.5,0,55.21,2025,5,10,5,19,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
33,0,BABY CHERAMY SOAP POKURUWA SADUN 5IN1,Baby Needs,1,530.0,5,503.5,4,113.7,2024,12,27,4,52,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
27,1,MILO PACKET 600G,Malt Drink,4,645.0,10,2322.0,4,459.49,2024,9,16,0,38,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
59,0,MANGO - K/C,Inorganic,3,129.0,10,348.3,0,120.78,2025,5,24,5,21,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
45,0,Prima Chocolate Swiss Roll 225g,Cakes,3,552.5,15,1408.88,12,321.57,2024,12,7,5,49,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
59,0,TOP CRUST BREAD,Production Bakery,4,69.0,10,248.4,0,39.96,2025,5,15,3,20,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
44,1,Cabbage 500g,Vegetables,2,160.0,10,288.0,0,63.37,2024,11,5,1,45,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
38,0,Garlic 250g,Vegetables,4,230.0,15,782.0,5,187.62,2024,11,22,4,47,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
43,0,Pears Baby Cologne Active Floral 100ml,Baby Cologne,2,431.25,15,733.12,14,174.44,2024,12,31,1,1,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False
55,1,BABY CHERAMY SOAP POKURUWA SADUN 5IN1,Baby Needs,4,530.0,5,2014.0,5,428.35,2025,1,27,0,5,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
47,0,HIGHLAND I/C VANILLA 1L,Desserts,2,320.0,5,608.0,9,197.91,2024,11,13,2,46,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
52,1,KNORR SEASONING CUBE 15*20G,Seasoning & Coconut Cream,3,50.0,10,135.0,0,31.85,2025,7,30,2,31,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
31,0,TOP CRUST BREAD,Production Bakery,3,69.0,5,196.65,0,40.69,2025,7,28,0,31,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
52,1,CLOGARD TOOTHPASTE 120G,Oral Care,3,248.0,0,744.0,13,140.64,2025,7,26,5,30,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
52,1,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Personal Hygiene,1,320.0,5,304.0,0,53.1,2025,1,13,0,3,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
23,0,CLOGARD TOOTH PASTE 200G,Oral Care,1,195.0,5,185.25,0,56.68,2025,6,6,4,23,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
18,1,MYSOORE DHAL BULK KG,Pulses,3,265.0,10,715.5,11,183.97,2025,3,4,1,10,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
43,0,Bairaha Chicken Sausages 500g,Sausages,3,950.0,15,2422.5,2,647.07,2025,5,12,0,20,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
40,0,IMORICH CHOC CHOC CHIP 1L,Desserts,1,775.0,0,775.0,2,129.48,2025,5,31,5,22,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
51,0,WATAWALA KAHATA TEA POUCH 400G,Tea,4,500.0,10,1800.0,14,588.61,2025,1,8,2,2,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
39,1,EH GINGER BEER 1.5L,Juices & Carbonates,3,220.0,10,594.0,13,113.73,2024,9,10,1,37,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
19,1,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,4,375.0,5,1425.0,20,412.17,2025,7,7,0,28,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
51,0,CLOGARD TOOTH PASTE 200G,Oral Care,4,195.0,10,702.0,20,146.16,2024,8,27,1,35,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
36,0,Little Lion Soft Log Coffee Flavoured 200g,Cakes,4,390.0,5,1482.0,15,285.09,2024,8,4,6,31,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
47,1,TOP CRUST BREAD,Production Bakery,1,69.0,0,69.0,0,20.63,2025,6,1,6,22,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False
59,1,Cabbage 500g,Vegetables,2,160.0,10,288.0,0,73.21,2025,1,25,5,4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
25,1,IMORICH CHOC CHOC CHIP 1L,Desserts,1,775.0,5,736.25,11,247.55,2025,5,4,6,18,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
43,1,MANGO - K/C,Inorganic,1,129.0,5,122.55,0,39.11,2025,5,16,4,20,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
20,1,TOP CRUST BREAD,Production Bakery,1,69.0,15,58.65,0,10.65,2024,11,11,0,46,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
28,0,Cabbage 500g,Vegetables,3,160.0,5,456.0,0,116.15,2024,9,24,1,39,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
50,0,RICE SAMBA BULK KG - LOCAL,Pulses,1,835.0,5,793.25,14,210.04,2024,8,30,4,35,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
47,1,Delmege Chicken Flavoured Soya Meat 90g,Soya Products,3,170.0,10,459.0,0,99.26,2025,5,27,1,22,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
42,0,NESCAFE ICE COLD COFFEE 180ML,RTD Beverages,4,160.0,0,640.0,4,139.2,2024,9,18,2,38,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
19,0,Little Lion Soft Log Coffee Flavoured 200g,Cakes,2,390.0,0,780.0,7,171.89,2025,4,20,6,16,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
37,1,MILO PACKET 600G,Malt Drink,1,645.0,15,548.25,10,182.58,2024,8,12,0,33,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False
30,1,NESCAFE ICE COLD COFFEE 180ML,RTD Beverages,4,160.0,15,544.0,11,92.03,2024,8,9,4,32,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
45,0,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,1,375.0,0,375.0,0,84.24,2025,7,9,2,28,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
30,1,CLOGARD TOOTH PASTE 200G,Oral Care,2,195.0,15,331.5,0,70.85,2025,7,20,6,29,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
47,0,carrot 500g,Vegetables,2,305.0,0,610.0,10,120.98,2024,11,17,6,46,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
32,0,carrot 500g,Vegetables,2,305.0,15,518.5,17,124.57,2024,8,25,6,34,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
55,0,MILO PACKET 600G,Malt Drink,3,645.0,10,1741.5,6,426.73,2025,2,21,4,8,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
49,1,Edinborough Mayonnaise 350g,Sauces & Condiments,2,1230.0,5,2337.0,8,365.1,2025,3,20,3,12,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
23,0,RICE SUPIRI KEERI SAMBA BULK KG,Pulses,1,291.0,15,247.35,0,46.59,2025,1,28,1,5,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
51,0,Prima Chocolate Swiss Roll 225g,Cakes,4,552.5,5,2099.5,15,678.13,2024,12,23,0,52,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False
21,0,CIC BASMATHI RICE BULK,Pulses,1,698.0,10,628.2,2,148.75,2025,3,22,5,12,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
40,0,RICE SUPIRI KEERI SAMBA BULK KG,Pulses,2,291.0,0,582.0,2,105.54,2025,2,21,4,8,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
37,0,Anchor Full Cream Milk Powder 400g,Milk Powder,4,1200.0,0,4800.0,3,901.77,2024,12,10,1,50,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
37,0,Prima Chocolate Swiss Roll 225g,Cakes,2,552.5,0,1105.0,19,281.99,2024,10,26,5,43,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
32,0,VELVET HAND WASH REFILL ROSE 200ML,Hand & Body Care,3,175.0,0,525.0,8,113.05,2025,3,1,5,9,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
58,1,HIGHLAND I/C VANILLA 1L,Desserts,2,320.0,5,608.0,11,147.12,2025,7,15,1,29,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
50,0,Edinborough Mayonnaise 350g,Sauces & Condiments,4,1230.0,15,4182.0,1,879.02,2025,4,1,1,14,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
36,0,Tiara Chocolate Layer Cake 310g,Cakes,4,522.0,0,2088.0,15,717.27,2025,4,1,1,14,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False
55,0,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Pulses,2,1225.0,0,2450.0,8,835.74,2025,7,25,4,30,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
33,1,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Pulses,2,1225.0,15,2082.5,20,658.76,2025,3,18,1,12,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
28,1,EH GINGER BEER 1.5L,Juices & Carbonates,2,220.0,0,440.0,0,100.4,2025,3,31,0,14,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
23,1,IMORICH CHOC CHOC CHIP 1L,Desserts,3,775.0,15,1976.25,15,347.73,2024,8,10,5,32,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
35,0,HIGHLAND I/C VANILLA 1L,Desserts,3,320.0,10,864.0,14,269.1,2024,12,14,5,50,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
24,0,RICHLIFE CHOCOLATE FLY MILK 180ML,RTD Beverages,1,140.0,10,126.0,0,24.62,2024,9,10,1,37,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
48,0,RITZBURY BLUEBERRY CHOCOLATE 45G,Confectionery,4,120.0,0,480.0,0,143.07,2025,2,3,0,6,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
41,0,Edinborough Mayonnaise 350g,Sauces & Condiments,4,1230.0,15,4182.0,3,1094.88,2025,1,20,0,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
24,1,Prima Chocolate Swiss Roll 225g,Cakes,4,552.5,15,1878.5,18,521.81,2025,7,6,6,27,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
30,1,Little Lion Soft Log Coffee Flavoured 200g,Cakes,3,390.0,10,1053.0,12,250.24,2025,3,4,1,10,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
31,0,HIGHLAND I/C VANILLA 1L,Desserts,2,320.0,10,576.0,7,185.8,2025,4,9,2,15,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
21,0,HIGHLAND I/C VANILLA 1L,Desserts,1,320.0,5,304.0,0,102.76,2024,9,27,4,39,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
26,0,Green Chillies 100g,Vegetables,1,34.0,5,32.3,0,6.28,2025,2,3,0,6,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
36,1,KNORR SEASONING CUBE 15*20G,Seasoning & Coconut Cream,3,50.0,5,142.5,0,45.12,2024,12,17,1,51,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
19,0,Big Onion 500g,Vegetables,3,115.0,15,293.25,0,100.36,2024,9,26,3,39,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
54,0,EH GINGER BEER 1.5L,Juices & Carbonates,3,220.0,0,660.0,5,103.62,2025,6,18,2,25,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
25,0,MANGO - K/C,Inorganic,2,129.0,10,232.2,0,73.72,2025,6,20,4,25,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
45,0,RITZBURY BLUEBERRY CHOCOLATE 45G,Confectionery,1,120.0,0,120.0,0,39.36,2025,2,9,6,6,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
25,1,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,2,375.0,15,637.5,4,192.52,2025,4,14,0,16,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
44,0,Garlic 250g,Vegetables,1,230.0,10,207.0,0,54.09,2025,5,22,3,21,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
34,0,Anchor Full Cream Milk Powder 400g,Milk Powder,3,1200.0,5,3420.0,1,1161.95,2025,2,7,4,6,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
22,0,RICHLIFE CHOCOLATE FLY MILK 180ML,RTD Beverages,1,140.0,10,126.0,0,25.59,2024,12,28,5,52,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
54,1,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Pulses,1,1225.0,15,1041.25,11,287.88,2025,1,28,1,5,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
32,0,IMORICH CHOC CHOC CHIP 1L,Desserts,2,775.0,5,1472.5,8,485.63,2025,5,30,4,22,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
43,0,HIGHLAND I/C VANILLA 1L,Desserts,1,320.0,5,304.0,0,105.68,2025,7,13,6,28,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
25,0,MANGO - K/C,Inorganic,4,129.0,5,490.2,0,104.85,2024,9,28,5,39,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
33,1,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Pulses,1,1225.0,10,1102.5,6,291.68,2025,7,15,1,29,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
26,1,RICE SAMBA BULK KG - LOCAL,Pulses,4,835.0,10,3006.0,19,803.85,2024,10,24,3,43,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
35,1,CLOGARD TOOTH PASTE 200G,Oral Care,2,195.0,10,351.0,0,115.59,2024,8,13,1,33,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
38,1,NEW RATHNA ROSE RAW RICE 1KG,Pulses,4,750.0,10,2700.0,11,467.2,2024,10,26,5,43,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
55,0,Kist Tomato Ketchup 375g,Sauces & Condiments,3,412.0,0,1236.0,3,218.51,2024,10,4,4,40,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
59,1,MILO PACKET 600G,Malt Drink,2,645.0,0,1290.0,3,418.85,2025,1,29,2,5,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
54,1,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,1,375.0,0,375.0,0,60.26,2025,1,3,4,1,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
19,0,Goldi Jumbo Chicken Sausages 330g,Sausages,3,468.0,0,1404.0,15,239.75,2025,5,6,1,19,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
56,1,CLOGARD TOOTHPASTE 120G,Oral Care,1,248.0,10,223.2,0,73.83,2025,4,29,1,18,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
58,0,RICE SAMBA BULK KG - LOCAL,Pulses,1,835.0,15,709.75,1,191.66,2024,11,11,0,46,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
56,0,VIM DISHWASH LIQUID LIME 500ML,Cleaning Consumables,1,250.0,15,212.5,0,73.67,2025,5,15,3,20,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
58,1,HIGHLAND I/C VANILLA 1L,Desserts,2,320.0,10,576.0,15,89.25,2024,9,21,5,38,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
37,1,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Juices & Carbonates,2,320.0,15,544.0,20,178.55,2025,3,18,1,12,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
24,0,Astra Fat Spread 1kg,Dairy & Spreads,2,1360.0,10,2448.0,11,418.85,2025,5,27,1,22,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
48,1,NEW RATHNA ROSE RAW RICE 1KG,Pulses,1,750.0,0,750.0,1,143.19,2025,6,2,0,23,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
18,1,Edinborough Mayonnaise 350g,Sauces & Condiments,2,1230.0,15,2091.0,14,367.46,2025,5,12,0,20,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
48,0,Tiara Chocolate Layer Cake 310g,Cakes,1,522.0,10,469.8,0,151.64,2025,1,15,2,3,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
55,1,BABY CHERAMY SOAP POKURUWA SADUN 5IN1,Baby Needs,3,530.0,10,1431.0,18,242.44,2025,4,19,5,16,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
19,1,Goldi Jumbo Chicken Sausages 330g,Sausages,2,468.0,5,889.2,7,219.5,2024,12,22,6,51,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
31,1,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Pulses,2,1225.0,5,2327.5,6,493.03,2025,6,11,2,24,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
